mOBJECTID,STATEFP,CD119FP,GEOID,GEOIDFQ,NAMELSAD,LSAD,CDSESSN,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OFFICE_ID,BIOGUIDE_ID,OFFICE_AUDIT_ID,PREFIX,FIRSTNAME,MIDDLENAME,LASTNAME,SUFFIX,LISTING_NAME,PHONE,WEBSITEURL,VACANT,CONTACTFORMURL,PHOTOURL,FACE_BOOK_URL,TWITTER_URL,YOUTUBE_URL,INSTAGRAM_URL,FLICKR_URL,PARTY,DISTRICT,STATE,VACANCY,ROOM_NUM,HOB,COMMITTEE_ASSIGNMENTS,LAST_UPDATED,Shape__Area,Shape__Length
409,51,09,5109,5001900US5109,Congressional District 9,C2,119,G5200,N,26082599309,238590732,+36.9753732,-081.1586268,VA09,G000568,00009711,Mr. ,H.,Morgan,Griffith,,"Griffith, H.",53861,https://morgangriffith.house.gov/,N,https://morgangriffith.house.gov/contact/contactform.htm,https://ziplook.house.gov/zip/pictures/va09_griffith.jpg,https://www.facebook.com/RepMorganGriffith,https://twitter.com/RepMGriffith,https://www.youtube.com/user/RepMorganGriffith,https://www.instagram.com/hmorgangriffith/,,R,09,,,2202,RHOB,Energy and Commerce;House Administration,,41312619551.1836,1663865.16536565
410,51,01,5101,5001900US5101,Congressional District 1,C2,119,G5200,N,7871283667,2184653367,+37.6562637,-076.8024918,VA01,W000804,00008149,Mr. ,Robert,J.,Wittman,,"Wittman, Robert",54261,https://wittman.house.gov/,N,https://wittman.house.gov/contact/,https://ziplook.house.gov/zip/pictures/va01_wittman.jpg,https://www.facebook.com/RepRobWittman,https://twitter.com/RobWittman,http://www.youtube.com/user/RobWittman,https://www.instagram.com/reprobwittman/,,R,01,,,2055,RHOB,Armed Services;Natural Resources;Sel Comm Strategic Comp Us Chi,,16065532227.6328,1009051.30288662
411,51,08,5108,5001900US5108,Congressional District 8,C2,119,G5200,N,381276219,29253297,+38.7982990,-077.1371960,VA08,B001292,00010233,Mr. ,Donald,S.,Beyer,Jr.,"Beyer, Donald",54376,https://beyer.house.gov,N,https://beyer.house.gov/contact/,https://ziplook.house.gov/zip/pictures/va08_beyer.jpg,http://www.facebook.com/RepDonBeyer,http://twitter.com/RepDonBeyer,http://www.youtube.com/channel/UCPJGVbOVcAVGiBwq8qr_T9w,https://instagram.com/repdonbeyer,,D,08,,,1119,LHOB,Ways and Means,,676873390.445313,170556.382707245
412,51,05,5105,5001900US5105,Congressional District 5,C2,119,G5200,N,24511925513,377740820,+37.3183982,-078.6062574,VA05,M001239,00011027,Mr. ,John,J.,McGuire,III,"McGuire, John",54711,https://mcguire.house.gov/,N,https://mcguire.house.gov/contact,https://ziplook.house.gov/zip/pictures/va05_mcguire.jpg,https://www.facebook.com/RepJohnMcGuire/,https://x.com/RepJohnMcGuire,,https://www.instagram.com/repjohnmcguire/,,R,05,,,1013,LHOB,Education and Workforce;the Budget,,39434186529.7305,1180940.4531909
413,51,06,5106,5001900US5106,Congressional District 6,C2,119,G5200,N,16225234850,107144877,+38.2748863,-079.1588349,VA06,C001118,00010532,Mr. ,Ben,,Cline,,"Cline, Ben",55431,https://cline.house.gov,N,https://cline.house.gov/contact/,https://ziplook.house.gov/zip/pictures/va06_cline.jpg,https://www.facebook.com/RepBenCline/,https://twitter.com/RepBenCline,https://youtube.com/@congressmanbencline8000,https://www.instagram.com/repbencline/,,R,06,,,2443,RHOB,Appropriations;the Budget;the Judiciary,,26547270248.8828,1282867.8644426
414,51,04,5104,5001900US5104,Congressional District 4,C2,119,G5200,N,8876905543,263751049,+37.0080838,-077.4227853,VA04,M001227,00010944,Ms.,Jennifer,L.,McClellan,,"McClellan, Jennifer",56365,https://mcclellan.house.gov/,N,https://mcclellan.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/va04_mcclellan.jpg,https://www.facebook.com/RepMcClellan/,https://twitter.com/RepMcClellan,,https://www.instagram.com/repmcclellan/,,D,04,,,2417,RHOB,"Armed Services;Science, Space, and Technology",,14360904245.2773,784133.926736891
415,51,10,5110,5001900US5110,Congressional District 10,C2,119,G5200,N,4378358883,39611290,+38.8064428,-077.7922838,VA10,S001230,00011029,Mr. ,Suhas,,Subramanyam,,"Subramanyam, Suhas",55136,https://subramanyam.house.gov/,N,https://subramanyam.house.gov/contact,https://ziplook.house.gov/zip/pictures/va10_subramanyam.jpg,https://www.facebook.com/RepSuhasSubramanyam/,https://x.com/RepSuhas,,https://www.instagram.com/repsuhas/,,D,10,,,1009,LHOB,Appropriations;the Budget,,7293368420.02734,567194.143766995
416,51,02,5102,5001900US5102,Congressional District 2,C2,119,G5200,N,5570619087,4623600243,+37.2213176,-076.0106865,VA02,K000399,00010872,Mrs.,Jennifer,A.,Kiggans,,"Kiggans, Jennifer",54215,https://kiggans.house.gov,N,https://kiggans.house.gov/contact,https://ziplook.house.gov/zip/pictures/va02_kiggans.jpg,https://www.facebook.com/repjenkiggans,https://twitter.com/RepJenKiggans,https://www.youtube.com/@repjenkiggans,https://www.instagram.com/repjenkiggans/,,R,02,,,1037,LHOB,Armed Services;Natural Resources;Veterans' Affairs,,16101504813.6602,999148.686372172
417,51,07,5107,5001900US5107,Congressional District 7,C2,119,G5200,N,7054540711,151180786,+38.2880970,-077.7322133,VA07,V000138,00011028,Mr. ,Eugene,Simon,Vindman,,"Vindman, Eugene",52815,https://vindman.house.gov/,N,https://vindman.house.gov/contact,https://ziplook.house.gov/zip/pictures/va07_vindman.jpg,https://www.facebook.com/CongressmanEugeneVindman/,https://x.com/RepVindman,,https://www.instagram.com/repvindman/,,D,07,,,1005,LHOB,Agriculture;Intelligence (Permanent),,11714707382.4648,841745.826043178
418,51,11,5111,5001900US5111,Congressional District 11,C2,119,G5200,N,649955418,8693534,+38.8677838,-077.3096945,VA11,W000831,00011068,Mr. ,James,R.,Walkinshaw,,"Walkinshaw, James",51492,https://walkinshaw.house.gov/,N,,https://ziplook.house.gov/zip/pictures/no-photo.jpg,,,,,,D,11,,,2265,RHOB,Foreign Affairs;Oversight and Gov Reform,,1088071546.78125,227333.306497028
419,53,03,5303,5001900US5303,Congressional District 3,C2,119,G5200,N,18931497787,1133446023,+46.3265338,-122.6077265,WA03,G000600,00010876,Ms. ,Marie,Gluesenkamp,Perez,,"Perez, Marie",53536,https://gluesenkampperez.house.gov,N,https://gluesenkampperez.house.gov/contact,https://ziplook.house.gov/zip/pictures/wa03_gluesenkampperez.jpg,https://www.facebook.com/RepMGP/,https://twitter.com/RepMGP,,https://www.instagram.com/repmgp/,,D,03,,,1431,LHOB,Agriculture;Small Business,,42069017179.3203,1133351.20465617
420,53,09,5309,5001900US5309,Congressional District 9,C2,119,G5200,N,473026387,80174994,+47.4353250,-122.2536208,WA09,S000510,00006083,Mr. ,Adam,,Smith,,"Smith, Adam",58901,https://adamsmith.house.gov/,N,https://adamsmith.house.gov/contact,https://ziplook.house.gov/zip/pictures/wa09_smithadam.jpg,https://www.facebook.com/RepAdamSmith,https://twitter.com/RepAdamSmith,https://www.youtube.com/Congressmanadamsmith,https://www.instagram.com/repadamsmith/,https://www.flickr.com/photos/128495517@N06/,D,09,,,2264,RHOB,Armed Services,,1208562578.14063,254441.328090071
421,53,01,5301,5001900US5301,Congressional District 1,C2,119,G5200,N,860121484,44768979,+47.8728586,-122.1268855,WA01,D000617,00009866,Ms. ,Suzan,K.,DelBene,,"DelBene, Suzan",56311,https://delbene.house.gov,N,https://delbene.house.gov/contact/,https://ziplook.house.gov/zip/pictures/wa01_delbene.jpg,https://www.facebook.com/RepDelBene,https://twitter.com/RepDelBene,https://www.youtube.com/channel/UCd00b7TpKDZIr-Ujhaktvjg,https://instagram.com/repdelbene/,,D,01,,,2330,RHOB,Ways and Means,,2010063668.24219,419497.247387812
422,53,08,5308,5001900US5308,Congressional District 8,C2,119,G5200,N,25453757058,435637527,+47.5413447,-121.1433921,WA08,S001216,00010535,Ms. ,Kim,,Schrier,,"Schrier, Kim",57761,https://schrier.house.gov,N,https://schrier.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/wa08_schrier.jpg,http://www.facebook.com/repkimschrier,https://x.com/repkimschrier,,http://instagram.com/repkimschrier/,,D,08,,,1110,LHOB,Energy and Commerce,,56801169630.7734,1643115.50115564
423,53,05,5305,5001900US5305,Congressional District 5,C2,119,G5200,N,48463587996,704410503,+47.4331704,-118.0146112,WA05,B001322,00011030,Mr. ,Michael,,Baumgartner,,"Baumgartner, Michael",52006,https://baumgartner.house.gov/,N,https://baumgartner.house.gov/contact,https://ziplook.house.gov/zip/pictures/wa05_baumgartner.jpg,https://www.facebook.com/RepBaumgartner,https://x.com/RepBaumgartner,https://www.youtube.com/@RepBaumgartner,https://www.instagram.com/repbaumgartner/,,R,05,,,124,CHOB,Energy and Commerce,,107503722421.625,1639109.3523502
424,53,06,5306,5001900US5306,Congressional District 6,C2,119,G5200,N,18017537045,5136998464,+47.6388582,-123.5509405,WA06,R000621,00011031,Ms. ,Emily,,Randall,,"Randall, Emily",55916,https://randall.house.gov/,N,https://randall.house.gov/contact,https://ziplook.house.gov/zip/pictures/wa06_randall.jpg,https://www.facebook.com/RepEmilyRandall,,,https://www.instagram.com/repemilyrandall/,,D,06,,,1531,LHOB,Appropriations;House Administration,,50996322111.0234,1137473.75744364
425,53,04,5304,5001900US5304,Congressional District 4,C2,119,G5200,N,46323194723,788651559,+47.2499339,-120.0324618,WA04,N000189,00010236,Mr. ,Dan,,Newhouse,,"Newhouse, Dan",55816,https://newhouse.house.gov,N,https://newhouse.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/wa04_newhouse.jpg,https://www.facebook.com/RepNewhouse,https://twitter.com/RepNewhouse,https://www.youtube.com/channel/UCllbsv_aoIaPS6W3aSonZlw,https://www.instagram.com/repnewhouse/,,R,04,,,504,CHOB,Appropriations;Sel Comm Strategic Comp Us Chi,,102265554997.773,2365611.17892225
426,53,10,5310,5001900US5310,Congressional District 10,C2,119,G5200,N,1833648010,215115084,+47.0493895,-122.7484883,WA10,S001159,00010682,Ms. ,Marilyn,,Strickland,,"Strickland, Marilyn",59740,https://strickland.house.gov,N,https://strickland.house.gov/contact/,https://ziplook.house.gov/zip/pictures/wa10_strickland.jpg,https://facebook.com/RepStricklandWA,https://x.com/RepStricklandWA,https://www.youtube.com/channel/UCSF_f5LlQMf1zhNoJwpHkbQ,https://www.instagram.com/repstricklandwa/,,D,10,,,1708,LHOB,Armed Services;Transportation,,4410723534.67188,470954.782726353
427,53,02,5302,5001900US5302,Congressional District 2,C2,119,G5200,N,11406544706,3710442508,+48.5801394,-122.0443306,WA02,L000560,00006579,Mr. ,Rick,,Larsen,,"Larsen, Rick",52605,https://larsen.house.gov,N,https://larsen.house.gov/contact/,https://ziplook.house.gov/zip/pictures/wa02_larsen.jpg,https://www.facebook.com/RepRickLarsen,https://twitter.com/RepRickLarsen,https://www.youtube.com/congressmanlarsen,https://instagram.com/repricklarsen/,,D,02,,,2163,RHOB,Transportation,,34528823001.1953,1161732.99659149
428,53,07,5307,5001900US5307,Congressional District 7,C2,119,G5200,N,355882964,299455776,+47.5530560,-122.3917291,WA07,J000298,00010381,Ms. ,Pramila,,Jayapal,,"Jayapal, Pramila",53106,https://jayapal.house.gov,N,https://jayapal.house.gov/contact/email/,https://ziplook.house.gov/zip/pictures/wa07_jayapal.jpg,http://www.facebook.com/RepJayapal/,http://twitter.com/RepJayapal,http://www.youtube.com/repjayapal,http://instagram.com/repjayapal,,D,07,,,2346,RHOB,Education and Workforce;the Judiciary,,1437943666.92969,223597.398617194
429,54,01,5401,5001900US5401,Congressional District 1,C2,119,G5200,N,37140785523,284672291,+38.1996942,-081.1474453,WV01,M001205,00010878,Mrs.,Carol,D.,Miller,,"Miller, Carol",53452,https://miller.house.gov/,N,https://millerforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/wv03_miller.jpg,http://www.facebook.com/RepCarolMiller,http://twitter.com/RepCarolMiller,https://www.youtube.com/channel/UCw2oLPoyGX-cLILniYOqLWA,http://instagram.com/repcarolmiller/,,R,01,,,465,CHOB,Ways and Means,,60713354915.8125,1757317.29748703
430,54,02,5402,5001900US5402,Congressional District 2,C2,119,G5200,N,25125728303,204246607,+39.2847063,-079.8502190,WV02,M001235,00011032,Mr. ,Riley,M.,Moore,,"Moore, Riley",52711,https://rileymoore.house.gov/,N,https://rileymoore.house.gov/contact,https://ziplook.house.gov/zip/pictures/wv02_moore.jpg,https://www.facebook.com/people/Congressman-Riley-M-Moore/61571405527142/,https://x.com/RepRileyMoore,https://www.youtube.com/@RileyMoorePress,https://www.instagram.com/reprileymoore/,,R,02,,,1337,LHOB,Financial Services,,42332465142.2891,2031188.24184133
431,55,03,5503,5001900US5503,Congressional District 3,C2,119,G5200,N,29079719063,819605167,+44.0562970,-090.8917476,WI03,V000135,00010877,Mr. ,Derrick,,Van Orden,,"Van Orden, Derrick",55506,https://vanorden.house.gov,N,https://vanorden.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/wi03_vanorden.jpg,https://facebook.com/repvanorden,https://x.com/repvanorden,,https://instagram.com/repvanorden,,R,03,,,1513,LHOB,Agriculture;Transportation;Veterans' Affairs,,57912452799.6016,2050574.83626826
432,55,01,5501,5001900US5501,Congressional District 1,C2,119,G5200,N,3972783904,3898555187,+42.7292699,-087.9425480,WI01,S001213,00010536,Mr. ,Bryan,,Steil,,"Steil, Bryan",53031,https://steil.house.gov,N,https://steil.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/wi01_steil.jpg,http://www.facebook.com//RepBryanSteil/,http://twitter.com/repbryansteil,http://youtube.com/repbryansteil/,http://instagram.com/repbryansteil/,,R,01,,,1526,LHOB,Financial Services;House Administration;Joint Library,,14592180640.6719,780907.267646619
433,55,08,5508,5001900US5508,Congressional District 8,C2,119,G5200,N,17303373244,8098308300,+44.8424554,-087.9321417,WI08,W000829,00010962,Mr.,Tony,,Wied,,"Wied, Tony",55665,https://wied.house.gov/,N,https://wied.house.gov/contact,https://ziplook.house.gov/zip/pictures/wi08_wied.jpg,,,,,,R,08,,,1211,LHOB,Armed Services;Intelligence (Permanent);Sel Comm Strategic Comp Us Chi,,50540437075.6211,1346789.71998739
434,55,05,5505,5001900US5505,Congressional District 5,C2,119,G5200,N,5551636876,196124674,+43.1715613,-088.5122479,WI05,F000471,00010683,Mr. ,Scott,,Fitzgerald,,"Fitzgerald, Scott",55101,https://fitzgerald.house.gov,N,https://fitzgerald.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/wi05_fitzgerald.jpg,https://facebook.com/CongressmanScottFitzgerald,https://x.com/RepFitzgerald,,,,R,05,,,1507,LHOB,Financial Services;the Judiciary,,10809200786.3398,606204.602924326
435,55,06,5506,5001900US5506,Congressional District 6,C2,119,G5200,N,13029202006,7397281011,+43.7862744,-088.2904027,WI06,G000576,00010237,Mr. ,Glenn,,Grothman,,"Grothman, Glenn",52476,https://grothman.house.gov,N,https://grothman.house.gov/contact/,https://ziplook.house.gov/zip/pictures/wi06_grothman.jpg,http://www.facebook.com/#!/RepGrothman,http://twitter.com/@RepGrothman,,https://www.instagram.com/repglenngrothman/?hl=en,,R,06,,,1511,LHOB,Education and Workforce;Oversight and Gov Reform;the Budget,,39201141738.082,1275522.41561708
436,55,04,5504,5001900US5504,Congressional District 4,C2,119,G5200,N,362528483,1056839430,+43.0725822,-087.8653685,WI04,M001160,00009713,Ms. ,Gwen,,Moore,,"Moore, Gwen",54572,https://gwenmoore.house.gov,N,https://gwenmoore.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/wi04_moore.jpg,https://www.facebook.com/GwenSMoore,https://twitter.com/RepGwenMoore,https://www.youtube.com/user/RepGwenMoore,https://www.instagram.com/repgwenmoore/,,D,04,,,2252,RHOB,Ways and Means,,2664101589.66406,338736.587614864
437,55,02,5502,5001900US5502,Congressional District 2,C2,119,G5200,N,11139291949,174477558,+42.9614077,-089.7339555,WI02,P000607,00009957,Mr. ,Mark,,Pocan,,"Pocan, Mark",52906,https://pocan.house.gov,N,https://pocan.house.gov/address_authentication?form=/contact/contact-my-team,https://ziplook.house.gov/zip/pictures/wi02_pocan.jpg,http://www.facebook.com/repmarkpocan,http://twitter.com/repmarkpocan,http://www.youtube.com/channel/UCz5b47WER_u3dUGV_Zi70dQ?feature=plcp,http://instagram.com/repmarkpocan,,D,02,,,1026,LHOB,Appropriations,,21141002628.793,818383.901895602
438,55,07,5507,5001900US5507,Congressional District 7,C2,119,G5200,N,59856019689,7699965275,+45.6989971,-090.6553345,WI07,T000165,00010614,Mr. ,Thomas,P.,Tiffany,,"Tiffany, Thomas",53365,https://tiffany.house.gov/,N,https://tiffany.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/wi07_tiffany.jpg,http://www.facebook.com/RepTiffany/,http://twitter.com/RepTiffany,http://www.youtube.com/channel/UCFBzqWrIhFKGiXI6D2YHeeg/featured,http://instagram.com/reptiffany,,R,07,,,451,CHOB,Natural Resources;the Judiciary,,138506026665.242,2551103.99128508
439,56,00,5600,5001900US5600,Congressional District (at Large),C1,119,G5200,N,251458190512,1868025485,+42.9896591,-107.5443922,WY00,H001096,00010879,Ms. ,Harriet,M.,Hageman,,"Hageman, Harriet",52311,https://hageman.house.gov,N,https://hageman.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/wy00_hageman.jpg,https://www.facebook.com/RepHageman/,https://x.com/RepHageman,https://www.youtube.com/@rephageman,,,R,00,,,1531,LHOB,Natural Resources;the Judiciary,,474197341095.051,2777133.20888651
440,60,98,6098,5001900US6098,Delegate District (at Large),C4,119,G5200,N,197759067,1307243751,-14.2671590,-170.6682674,AQ00,R000600,00010299,Mrs.,Aumua Amata,Coleman,Radewagen,,"Radewagen, Aumua Amata",58577,https://radewagen.house.gov,N,https://radewagen.house.gov/contact,https://ziplook.house.gov/zip/pictures/aq00_radewagen.jpg,https://facebook.com/aumuaamata,https://x.com/repamata,https://www.youtube.com/channel/UCGdrLQbt1PYDTPsampx4t1A,,,R,00,,,2001,LHOB,Foreign Affairs;Natural Resources;Veterans' Affairs,,1608089449.54102,322436.945881385
441,66,98,6698,5001900US6698,Delegate District (at Large),C4,119,G5200,N,543555846,934337453,+13.4382885,+144.7729494,GU00,M001219,00010794,Mr. ,James,C.,Moylan,,"Moylan, James",51188,https://moylan.house.gov,N,https://moylan.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/gu00_moylan.jpg,https://www.facebook.com/profile.php?id=100089324793869&mibextid=LQQJ4d,https://x.com/JMoylanforGuam,,https://www.instagram.com/repjamesmoylan/,,R,00,,,1628,LHOB,Armed Services;Natural Resources,,1571727779.8457,179211.393423882
442,69,98,6998,5001900US6998,Delegate District (at Large),C4,119,G5200,N,472292520,4644252458,+14.9300771,+145.6425305,MP00,K000404,00011000,Ms.,Kimberlyn,,King-Hinds,,"King-Hinds, Kimberlyn",52646,https://king-hinds.house.gov/,N,https://king-hinds.house.gov/contact,https://ziplook.house.gov/zip/pictures/mp00_king-hinds.jpg,https://www.facebook.com/people/Congresswoman-Kimberlyn-King-Hinds/61571529818077/,https://x.com/RepKimKingHinds,https://www.youtube.com/@RepKimberlynKing-Hinds,https://www.instagram.com/RepKimKingHinds/,,R,00,,,425,CHOB,Education and Workforce;Natural Resources,,5622531861.33008,959538.840364251
443,72,98,7298,5001900US7298,Resident Commissioner District (at Large),C3,119,G5200,N,8869519701,4921758891,+18.2176480,-066.4107992,PR00,H001103,00011020,Mr. ,Pablo,Jose,Hernandez,,"Hernandez, Pablo",52615,https://hernandez.house.gov/,N,https://hernandez.house.gov/contact,https://ziplook.house.gov/zip/pictures/pr00_hernandez.jpg,,,,,,D,00,,,1419,LHOB,Natural Resources;Transportation,,15367892845.0977,839657.451123354
444,78,98,7898,5001900US7898,Delegate District (at Large),C4,119,G5200,N,348021909,1550236187,+18.2758499,-064.8903849,VI00,P000610,00010235,Ms. ,Stacey,E.,Plaskett,,"Plaskett, Stacey",51790,https://plaskett.house.gov/,N,https://plaskett.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/vi00_plaskett.jpg,https://www.facebook.com/repstaceyplaskett,https://twitter.com/staceyplaskett,https://www.youtube.com/channel/UC3V7biFZHDFHDFZy6cCSZUA,https://www.instagram.com/stacey_plaskett/?hl=en,https://www.flickr.com/photos/136594967@N02/,D,00,,,2059,RHOB,Intelligence (Permanent),,2111586842.4248,295854.495786129
